  group,name,province,publish_date,short_bio,title,url
admin leader,郝春荣,辽宁,"（人民网资料 截至2018年1月）
","

			　　郝春荣，女，汉族，1963年4月出生，山东烟台人，1983年8月参加工作，1985年1月加入中国共产党，中央党校研究生。",辽宁省副省长，盘锦市市长,http://ldzl.people.com.cn/dfzlk/front/personPage16128.htm
admin leader,李金科,辽宁,"（人民网资料 截至2018年1月）
","

			　　李金科，男，满族，1968年8月出生，辽宁宽甸人，1993年7月参加工作，1996年12月加入中国共产党，理学学士。",辽宁省副省长,http://ldzl.people.com.cn/dfzlk/front/personPage18723.htm
district leader,易炼红,辽宁,"（人民网资料 截至2018年5月）
","

			　　易炼红，男，汉族，1959年9月出生，湖南涟源人，研究生学历，经济学硕士学位，教授。1976年8月参加工作，1985年6月入党。",辽宁省委副书记、沈阳市委书记,http://ldzl.people.com.cn/dfzlk/front/personPage4478.htm
district leader,谭作钧,辽宁,"（人民网资料 截至2017年10月）
","

			　　谭作钧，男，汉族，1968年10月生，湖南茶陵人，中共党员，1990年8月参加工作，武汉大学法学院国际法系国际法专业毕业，研究生学历，法学硕士，工商管理硕士。",辽宁省委常委、大连市委书记,http://ldzl.people.com.cn/dfzlk/front/personPage5697.htm
district leader,孙国相,辽宁,"（人民网资料 截至2018年1月）
","

			　　孙国相，男，汉族，辽宁东港人。1965年2月出生，1985年参加工作，1985年加入中国共产党，东北财经大学在职研究生学历，博士学位。",辽宁省人大常委会副主任，鞍山市委书记,http://ldzl.people.com.cn/dfzlk/front/personPage4169.htm
district leader,高宏彬,辽宁,"（人民网资料 截至2016年6月）
","

			　　高宏彬，男，汉族，1971年10月生，山东蓬莱人，东北大学冶金学院铸造专业、澳大利亚拉筹伯大学工商管理专业双硕士，东北大学冶金学院金属材料专业工学博士。1992年11月入党，1996年8月参加工作。",辽宁省抚顺市委书记,http://ldzl.people.com.cn/dfzlk/front/personPage4158.htm
district leader,葛海鹰,辽宁,"（人民网资料 截至2017年4月）
","

			　　葛海鹰，男，汉族，1960年11月生，1977年9月参加工作，1988年11月加入中国共产党，在职研究生学历，博士学位，高级经济师。",辽宁省丹东市委书记,http://ldzl.people.com.cn/dfzlk/front/personPage15208.htm
district leader,王明玉,辽宁,"（人民网资料 截至2018年2月）
","

			　　王明玉，男，汉族，1963年1月出生，辽宁朝阳人，1988年8月参加工作，1987年6月加入中国共产党，管理学硕士。",辽宁省副省长，锦州市委书记,http://ldzl.people.com.cn/dfzlk/front/personPage4173.htm
district leader,赵长富,辽宁,"（人民网资料 截至2016年9月）
","

			　　赵长富，男，1961年1月生，汉族，1982年7月入党，1983年8月参加工作，大学学历，工学学士学位。",辽宁省营口市委书记,http://ldzl.people.com.cn/dfzlk/front/personPage15575.htm
district leader,裴伟东,辽宁,"（人民网资料 截至2018年2月）
","

			　　裴伟东，男，汉族，1964年10月生，内蒙古宁城人，1989年1月加入中国共产党，研究生学历，硕士学位。",辽宁省阜新市委书记,http://ldzl.people.com.cn/dfzlk/front/personPage5979.htm
district leader,王凤波,辽宁,"（人民网资料 截至2015年10月）
","

			　　王凤波，男，汉族，1963年12月生，1974年4月参加工作（1974年4月被沈阳杂技团正式招录为演员），1986年12月加入中国共产党，在职研究生学历，博士学位。",辽宁省辽阳市委书记,http://ldzl.people.com.cn/dfzlk/front/personPage15162.htm
district leader,何焕秋,辽宁,"（人民网资料 截至2016年9月）
","

			　　何焕秋，男，满族，1959年11月生，1983年8月参加工作，1984年11月加入中国共产党，大学学历，学士学位。",辽宁省铁岭市委书记,http://ldzl.people.com.cn/dfzlk/front/personPage16008.htm
district leader,蹇彪,辽宁,"（人民网资料 截至2014年3月）
","

			　　蹇彪，男，满族，辽宁黑山人，1964年5月出生，1988年7月参加工作，1985年12月加入中国共产党，在职研究生学历，经济学博士学位。",辽宁省朝阳市委书记,http://ldzl.people.com.cn/dfzlk/front/personPage4170.htm
district leader,孙轶,辽宁,"（人民网资料 截至2018年1月）　
","

			　　孙轶 男，1958年出生，汉族，辽宁凌源人，中共党员，1978年9月参加工作，天津大学系统工程系工商管理专业，研究生学历。　",辽宁省人大常委会副主任，葫芦岛市委书记,http://ldzl.people.com.cn/dfzlk/front/personPage15534.htm
district leader,姜有为,辽宁,"（人民网资料 截至2017年1月）
","

			　　姜有为，男，汉族，1967年9月出生，吉林农安人，1989年7月参加工作，1994年6月加入中国共产党，新加坡南洋理工大学商学院管理经济学专业毕业，硕士研究生学历，管理经济学硕士学位，工程师。",辽宁省沈阳市市长,http://ldzl.people.com.cn/dfzlk/front/personPage15356.htm
district leader,谭成旭,辽宁,"（人民网资料 截至2018年1月）
","

			　　谭成旭，男，汉族，1963年9月生，1985年8月参加工作，1984年12月加入中国共产党，研究生学历，管理学博士，高级工程师。",辽宁省大连市市长,http://ldzl.people.com.cn/dfzlk/front/personPage16633.htm
district leader,赵爱军,辽宁,"（人民网资料 截至2016年1月）
","

			　　赵爱军，男，汉族，1964年3月生，1983年7月参加工作，1984年12月加入中国共产党，省委党校研究生学历。",辽宁省鞍山市市长,http://ldzl.people.com.cn/dfzlk/front/personPage15404.htm
district leader,杨维,辽宁,"（人民网资料 截至2017年7月）
","

			　　杨维，男，汉族，1965年3月生，1989年8月参加工作，1987年12月加入中国共产党，研究生学历，博士学位，高级工程师。",辽宁省抚顺市市长,http://ldzl.people.com.cn/dfzlk/front/personPage16820.htm
district leader,田树槐,辽宁,"（人民网资料 截至2016年10月）
","

			　　田树槐，男，汉族，1965年9月出生，辽宁建昌人，1984年7月参加工作，1987年5月加入中国共产党，在职大学学历（辽宁大学，哲学专业），管理学硕士学位（美国班尼迪克大学，信息管理专业）。",辽宁省本溪市市长,http://ldzl.people.com.cn/dfzlk/front/personPage15924.htm
district leader,孙志浩,辽宁,"（人民网资料 截至2017年2月）
","

			　　孙志浩，男，汉族，1960年7月出生，1977年7月参加工作，1984年11月加入中国共产党，在职研究生学历。",辽宁省丹东市市长,http://ldzl.people.com.cn/dfzlk/front/personPage16256.htm
district leader,王德佳,辽宁,"（人民网资料 截至2016年10月）
","

			　　王德佳，男，汉族，1963年6月生，1983年8月参加工作，1989年7月加入中国共产党，在职研究生学历，博士学位，教授研究员级高级工程师。",辽宁省锦州市市长,http://ldzl.people.com.cn/dfzlk/front/personPage16130.htm
district leader,余功斌,辽宁,"（人民网资料 截至2016年10月）
","

			　　余功斌，男，1967年4月生，汉族，1987年6月入党，1990年8月参加工作，研究生学历，全日制经济学硕士学位，在职经济学博士学位。",辽宁省营口市市长,http://ldzl.people.com.cn/dfzlk/front/personPage16025.htm
district leader,张成中,辽宁,"（人民网资料 截至2018年2月）
","

			　　张成中，男，汉族，1970年10月生，1993年7月参加工作，1998年6月加入中国共产党，大学学历，硕士学位。",辽宁省阜新市市长,http://ldzl.people.com.cn/dfzlk/front/personPage18600.htm
district leader,郝春荣,辽宁,"（人民网资料 截至2018年1月）
","

			　　郝春荣，女，汉族，1963年4月出生，山东烟台人，1983年8月参加工作，1985年1月加入中国共产党，中央党校研究生。",辽宁省副省长，盘锦市市长,http://ldzl.people.com.cn/dfzlk/front/personPage16128.htm
district leader,李士伟,辽宁,"（人民网资料 截至2018年1月）
","

			　　李士伟，男，1964年10月出生，满族，辽宁沈阳人，中共党员，1987年8月参加工作，锦州工学院毕业，工学学士学位，高级工程师。",辽宁省铁岭市市长,http://ldzl.people.com.cn/dfzlk/front/personPage18601.htm
district leader,高伟,辽宁,"（人民网资料 截至2018年1月）
","

			　　高伟，男，汉族，1964年8月生，1987年7月参加工作，1984年11月加入中国共产党，大学学历，硕士学位。",辽宁省朝阳市市长,http://ldzl.people.com.cn/dfzlk/front/personPage18602.htm
district leader,王力威,辽宁,"（人民网资料 截至2016年10月）
","

			　　王力威，男，汉族，1963年3月出生于辽宁省丹东市，1985年8月参加工作，1984年11月加入中国共产党，在职研究生学历，硕士学位。",辽宁省葫芦岛市市长,http://ldzl.people.com.cn/dfzlk/front/personPage16131.htm
top four,巴音朝鲁,吉林,"（人民网资料 截至2017年10月）
","

			　　巴音朝鲁，男，蒙古族，1955年10月出生，内蒙古鄂托克前旗人，研究生学历，经济学硕士学位。1976年11月参加工作，1976年9月入党。",吉林省委书记、省人大常委会主任,http://ldzl.people.com.cn/dfzlk/front/personPage4984.htm
top four,巴音朝鲁,吉林,"（人民网资料 截至2017年10月）
","

			　　巴音朝鲁，男，蒙古族，1955年10月出生，内蒙古鄂托克前旗人，研究生学历，经济学硕士学位。1976年11月参加工作，1976年9月入党。",吉林省委书记、省人大常委会主任,http://ldzl.people.com.cn/dfzlk/front/personPage4984.htm
top four,景俊海,吉林,"（人民网资料 截至2018年1月）
","

			　　景俊海，1960年12月生，男，汉族，陕西白水人，1982年7月参加工作，1982年7月加入中国共产党，在职研究生学历，工学硕士，教授。",吉林省委副书记、省长,http://ldzl.people.com.cn/dfzlk/front/personPage6512.htm
top four,江泽林,吉林,"（人民网资料 截至2018年1月）
","

			　　江泽林，男，汉族，1959年10月生，安徽安庆人，1982年8月参加工作，1985年6月加入中国共产党，中国社会科学院研究生院农业经济专业毕业，经济学博士。",吉林省政协主席,http://ldzl.people.com.cn/dfzlk/front/personPage6507.htm
party leader,巴音朝鲁,吉林,"（人民网资料 截至2017年10月）
","

			　　巴音朝鲁，男，蒙古族，1955年10月出生，内蒙古鄂托克前旗人，研究生学历，经济学硕士学位。1976年11月参加工作，1976年9月入党。",吉林省委书记、省人大常委会主任,http://ldzl.people.com.cn/dfzlk/front/personPage4984.htm
party leader,景俊海,吉林,"（人民网资料 截至2018年1月）
","

			　　景俊海，1960年12月生，男，汉族，陕西白水人，1982年7月参加工作，1982年7月加入中国共产党，在职研究生学历，工学硕士，教授。",吉林省委副书记、省长,http://ldzl.people.com.cn/dfzlk/front/personPage6512.htm
