group,link,name,province,title
top four,http://ldzl.people.com.cn/dfzlk/front/personPage6241.htm,王晓东,湖北,省长
top four,http://ldzl.people.com.cn/dfzlk/front/personPage6130.htm,徐立全,湖北,省政协主席
party leader,http://ldzl.people.com.cn/dfzlk/front/personPage5048.htm,蒋超良,湖北,书 　 记 ：
party leader,http://ldzl.people.com.cn/dfzlk/front/personPage6241.htm,王晓东,湖北,副 书 记 ：
party leader,http://ldzl.people.com.cn/dfzlk/front/personPage18785.htm,马国强,湖北,副 书 记 ：
party leader,http://ldzl.people.com.cn/dfzlk/front/personPage6723.htm,尔肯江·吐拉洪,湖北,其他常委：
party leader,http://ldzl.people.com.cn/dfzlk/front/personPage4454.htm,黄楚平,湖北,其他常委：
party leader,http://ldzl.people.com.cn/dfzlk/front/personPage6224.htm,王艳玲,湖北,其他常委：
party leader,http://ldzl.people.com.cn/dfzlk/front/personPage15517.htm,于绍良,湖北,其他常委：
party leader,http://ldzl.people.com.cn/dfzlk/front/personPage12258.htm,梁伟年,湖北,其他常委：
party leader,http://ldzl.people.com.cn/dfzlk/front/personPage16609.htm,王立山,湖北,其他常委：
party leader,http://ldzl.people.com.cn/dfzlk/front/personPage4450.htm,周霁,湖北,其他常委：
party leader,http://ldzl.people.com.cn/dfzlk/front/personPage16813.htm,王祥喜,湖北,其他常委：
party leader,http://ldzl.people.com.cn/dfzlk/front/personPage16530.htm,李乐成,湖北,其他常委：
party leader,http://ldzl.people.com.cn/dfzlk/front/personPage18619.htm,马涛,湖北,其他常委：
admin leader,http://ldzl.people.com.cn/dfzlk/front/personPage4454.htm,黄楚平,湖北,"
            
	      		副 省 长 ： 
	      		
            	
	      	"
admin leader,http://ldzl.people.com.cn/dfzlk/front/personPage6253.htm,曹广晶,湖北,"
            
	      		副 省 长 ： 
	      		
            	
	      	"
admin leader,http://ldzl.people.com.cn/dfzlk/front/personPage6259.htm,曾欣,湖北,"
            
	      		副 省 长 ： 
	      		
            	
	      	"
admin leader,http://ldzl.people.com.cn/dfzlk/front/personPage4456.htm,万勇,湖北,"
            
	      		副 省 长 ： 
	      		
            	
	      	"
admin leader,http://ldzl.people.com.cn/dfzlk/front/personPage16255.htm,童道驰,湖北,"
            
	      		副 省 长 ： 
	      		
            	
	      	"
admin leader,http://ldzl.people.com.cn/dfzlk/front/personPage4463.htm,陈安丽,湖北,"
            
	      		副 省 长 ： 
	      		
            	
	      	"
admin leader,http://ldzl.people.com.cn/dfzlk/front/personPage18706.htm,杨云彦,湖北,"
            
	      		副 省 长 ： 
	      		
            	
	      	"
district leader,http://ldzl.people.com.cn/dfzlk/front/personPage.htm,空缺,湖北,书记
district leader,http://ldzl.people.com.cn/dfzlk/front/personPage4455.htm,马旭明,湖北,书记
district leader,http://ldzl.people.com.cn/dfzlk/front/personPage16530.htm,李乐成,湖北,书记
district leader,http://ldzl.people.com.cn/dfzlk/front/personPage4451.htm,张维国,湖北,书记
district leader,http://ldzl.people.com.cn/dfzlk/front/personPage14853.htm,杨智,湖北,书记
district leader,http://ldzl.people.com.cn/dfzlk/front/personPage4450.htm,周霁,湖北,书记
district leader,http://ldzl.people.com.cn/dfzlk/front/personPage18591.htm,张爱国,湖北,书记
district leader,http://ldzl.people.com.cn/dfzlk/front/personPage4458.htm,李兵,湖北,书记
district leader,http://ldzl.people.com.cn/dfzlk/front/personPage18598.htm,潘启胜,湖北,书记
district leader,http://ldzl.people.com.cn/dfzlk/front/personPage4462.htm,刘雪荣,湖北,书记
district leader,http://ldzl.people.com.cn/dfzlk/front/personPage4465.htm,丁小强,湖北,书记
district leader,http://ldzl.people.com.cn/dfzlk/front/personPage4463.htm,陈安丽,湖北,书记
district leader,http://ldzl.people.com.cn/dfzlk/front/personPage4472.htm,柯俊,湖北,书记
district leader,http://ldzl.people.com.cn/dfzlk/front/personPage7995.htm,胡玖明,湖北,书记
district leader,http://ldzl.people.com.cn/dfzlk/front/personPage4473.htm,吴锦,湖北,书记
district leader,http://ldzl.people.com.cn/dfzlk/front/personPage4475.htm,黄剑雄,湖北,书记
district leader,http://ldzl.people.com.cn/dfzlk/front/personPage4476.htm,周森锋,湖北,书记
district leader,http://ldzl.people.com.cn/dfzlk/front/personPage4446.htm,周先旺,湖北,市（区、州）长行署专员
district leader,http://ldzl.people.com.cn/dfzlk/front/personPage11992.htm,董卫民,湖北,市（区、州）长行署专员
district leader,http://ldzl.people.com.cn/dfzlk/front/personPage4467.htm,郄英才,湖北,市（区、州）长行署专员
district leader,http://ldzl.people.com.cn/dfzlk/front/personPage16416.htm,陈新武,湖北,市（区、州）长行署专员
district leader,http://ldzl.people.com.cn/dfzlk/front/personPage16771.htm,崔永辉,湖北,市（区、州）长行署专员
district leader,http://ldzl.people.com.cn/dfzlk/front/personPage16651.htm,张家胜,湖北,市（区、州）长行署专员
district leader,http://ldzl.people.com.cn/dfzlk/front/personPage18611.htm,孙兵,湖北,市（区、州）长行署专员
district leader,http://ldzl.people.com.cn/dfzlk/front/personPage7515.htm,王立,湖北,市（区、州）长行署专员
district leader,http://ldzl.people.com.cn/dfzlk/front/personPage16762.htm,吴海涛,湖北,市（区、州）长行署专员
district leader,http://ldzl.people.com.cn/dfzlk/front/personPage18510.htm,邱丽新,湖北,市（区、州）长行署专员
district leader,http://ldzl.people.com.cn/dfzlk/front/personPage16269.htm,王远鹤,湖北,市（区、州）长行署专员
district leader,http://ldzl.people.com.cn/dfzlk/front/personPage18589.htm,郭永红,湖北,市（区、州）长行署专员
district leader,http://ldzl.people.com.cn/dfzlk/front/personPage14913.htm,刘芳震,湖北,市（区、州）长行署专员
district leader,http://ldzl.people.com.cn/dfzlk/front/personPage4471.htm,周文霞,湖北,市（区、州）长行署专员
district leader,http://ldzl.people.com.cn/dfzlk/front/personPage8408.htm,庄光明,湖北,市（区、州）长行署专员
district leader,http://ldzl.people.com.cn/dfzlk/front/personPage16796.htm,龚定荣,湖北,市（区、州）长行署专员
district leader,http://ldzl.people.com.cn/dfzlk/front/personPage18592.htm,刘启俊,湖北,市（区、州）长行署专员
top four,http://ldzl.people.com.cn/dfzlk/front/personPage4933.htm,杜家毫,湖南,省委书记
top four,http://ldzl.people.com.cn/dfzlk/front/personPage4933.htm,杜家毫,湖南,省人大主任
top four,http://ldzl.people.com.cn/dfzlk/front/personPage16010.htm,许达哲,湖南,省长
top four,http://ldzl.people.com.cn/dfzlk/front/personPage6337.htm,李微微,湖南,省政协主席
party leader,http://ldzl.people.com.cn/dfzlk/front/personPage4933.htm,杜家毫,湖南,书 　 记 ：
party leader,http://ldzl.people.com.cn/dfzlk/front/personPage16010.htm,许达哲,湖南,副 书 记 ：
party leader,http://ldzl.people.com.cn/dfzlk/front/personPage5473.htm,乌兰,湖南,副 书 记 ：
party leader,http://ldzl.people.com.cn/dfzlk/front/personPage15352.htm,陈向群,湖南,其他常委：
party leader,http://ldzl.people.com.cn/dfzlk/front/personPage15049.htm,傅奎,湖南,其他常委：
party leader,http://ldzl.people.com.cn/dfzlk/front/personPage5717.htm,黄关春,湖南,其他常委：
party leader,http://ldzl.people.com.cn/dfzlk/front/personPage6348.htm,黄兰香,湖南,其他常委：
party leader,http://ldzl.people.com.cn/dfzlk/front/personPage16205.htm,王少峰,湖南,其他常委：
party leader,http://ldzl.people.com.cn/dfzlk/front/personPage12959.htm,蔡振红,湖南,其他常委：
party leader,http://ldzl.people.com.cn/dfzlk/front/personPage4994.htm,胡衡华,湖南,其他常委：
party leader,http://ldzl.people.com.cn/dfzlk/front/personPage16352.htm,谢建辉,湖南,其他常委：
party leader,http://ldzl.people.com.cn/dfzlk/front/personPage4479.htm,张剑飞,湖南,其他常委：
party leader,http://ldzl.people.com.cn/dfzlk/front/personPage18632.htm,冯毅,湖南,其他常委：
admin leader,http://ldzl.people.com.cn/dfzlk/front/personPage15352.htm,陈向群,湖南,"
            
	      		副 省 长 ： 
	      		
            	
	      	"
admin leader,http://ldzl.people.com.cn/dfzlk/front/personPage6345.htm,何报翔,湖南,"
            
	      		副 省 长 ： 
	      		
            	
	      	"
admin leader,http://ldzl.people.com.cn/dfzlk/front/personPage5719.htm,隋忠诚,湖南,"
            
	      		副 省 长 ： 
	      		
            	
	      	"
admin leader,http://ldzl.people.com.cn/dfzlk/front/personPage18634.htm,陈飞,湖南,"
            
	      		副 省 长 ： 
	      		
            	
	      	"
admin leader,http://ldzl.people.com.cn/dfzlk/front/personPage4022.htm,吴桂英,湖南,"
            
	      		副 省 长 ： 
	      		
            	
	      	"
admin leader,http://ldzl.people.com.cn/dfzlk/front/personPage4493.htm,许显辉,湖南,"
            
	      		副 省 长 ： 
	      		
            	
	      	"
admin leader,http://ldzl.people.com.cn/dfzlk/front/personPage4498.htm,陈文浩,湖南,"
            
	      		副 省 长 ： 
	      		
            	
	      	"
district leader,http://ldzl.people.com.cn/dfzlk/front/personPage4994.htm,胡衡华,湖南,书记
district leader,http://ldzl.people.com.cn/dfzlk/front/personPage4481.htm,毛腾飞,湖南,书记
district leader,http://ldzl.people.com.cn/dfzlk/front/personPage15569.htm,曹炯芳,湖南,书记
district leader,http://ldzl.people.com.cn/dfzlk/front/personPage16814.htm,郑建新,湖南,书记
district leader,http://ldzl.people.com.cn/dfzlk/front/personPage4487.htm,龚文密,湖南,书记
district leader,http://ldzl.people.com.cn/dfzlk/front/personPage14863.htm,刘和生,湖南,书记
district leader,http://ldzl.people.com.cn/dfzlk/front/personPage4491.htm,周德睿,湖南,书记
district leader,http://ldzl.people.com.cn/dfzlk/front/personPage16265.htm,虢正贵,湖南,书记
district leader,http://ldzl.people.com.cn/dfzlk/front/personPage4497.htm,瞿海,湖南,书记
district leader,http://ldzl.people.com.cn/dfzlk/front/personPage4503.htm,易鹏飞,湖南,书记
district leader,http://ldzl.people.com.cn/dfzlk/front/personPage4501.htm,李晖,湖南,书记
district leader,http://ldzl.people.com.cn/dfzlk/front/personPage5031.htm,彭国甫,湖南,书记
district leader,http://ldzl.people.com.cn/dfzlk/front/personPage12739.htm,李荐国,湖南,书记
district leader,http://ldzl.people.com.cn/dfzlk/front/personPage4504.htm,叶红专,湖南,书记
district leader,http://ldzl.people.com.cn/dfzlk/front/personPage4495.htm,胡忠雄,湖南,市（区、州）长行署专员
district leader,http://ldzl.people.com.cn/dfzlk/front/personPage15587.htm,阳卫国,湖南,市（区、州）长行署专员
district leader,http://ldzl.people.com.cn/dfzlk/front/personPage15607.htm,谈文胜,湖南,市（区、州）长行署专员
district leader,http://ldzl.people.com.cn/dfzlk/front/personPage18758.htm,邓群策,湖南,市（区、州）长行署专员
district leader,http://ldzl.people.com.cn/dfzlk/front/personPage15586.htm,刘事青,湖南,市（区、州）长行署专员
district leader,http://ldzl.people.com.cn/dfzlk/front/personPage18748.htm,李爱武,湖南,市（区、州）长行署专员
district leader,http://ldzl.people.com.cn/dfzlk/front/personPage7946.htm,曹立军,湖南,市（区、州）长行署专员
district leader,http://ldzl.people.com.cn/dfzlk/front/personPage17034.htm,刘革安,湖南,市（区、州）长行署专员
district leader,http://ldzl.people.com.cn/dfzlk/front/personPage16360.htm,张值恒,湖南,市（区、州）长行署专员
district leader,http://ldzl.people.com.cn/dfzlk/front/personPage16354.htm,刘志仁,湖南,市（区、州）长行署专员
district leader,http://ldzl.people.com.cn/dfzlk/front/personPage5041.htm,赵应云,湖南,市（区、州）长行署专员
district leader,http://ldzl.people.com.cn/dfzlk/front/personPage18606.htm,雷绍业,湖南,市（区、州）长行署专员
district leader,http://ldzl.people.com.cn/dfzlk/front/personPage7926.htm,杨懿文,湖南,市（区、州）长行署专员
district leader,http://ldzl.people.com.cn/dfzlk/front/personPage16331.htm,龙晓华,湖南,市（区、州）长行署专员
top four,http://ldzl.people.com.cn/dfzlk/front/personPage5023.htm,李希,广东,省委书记
top four,http://ldzl.people.com.cn/dfzlk/front/personPage6351.htm,李玉妹,广东,省人大主任
top four,http://ldzl.people.com.cn/dfzlk/front/personPage6349.htm,马兴瑞,广东,省长
top four,http://ldzl.people.com.cn/dfzlk/front/personPage4508.htm,王荣,广东,省政协主席
party leader,http://ldzl.people.com.cn/dfzlk/front/personPage5023.htm,李希,广东,书 　 记 ：
party leader,http://ldzl.people.com.cn/dfzlk/front/personPage6349.htm,马兴瑞,广东,副 书 记 ：
party leader,http://ldzl.people.com.cn/dfzlk/front/personPage5043.htm,任学锋,广东,副 书 记 ：
party leader,http://ldzl.people.com.cn/dfzlk/front/personPage6333.htm,王伟中,广东,其他常委：
party leader,http://ldzl.people.com.cn/dfzlk/front/personPage6361.htm,林少春,广东,其他常委：
party leader,http://ldzl.people.com.cn/dfzlk/front/personPage15518.htm,邹铭,广东,其他常委：
party leader,http://ldzl.people.com.cn/dfzlk/front/personPage4532.htm,何忠友,广东,其他常委：
party leader,http://ldzl.people.com.cn/dfzlk/front/personPage16646.htm,施克辉,广东,其他常委：
party leader,http://ldzl.people.com.cn/dfzlk/front/personPage4537.htm,江凌,广东,其他常委：
party leader,http://ldzl.people.com.cn/dfzlk/front/personPage16775.htm,曾志权,广东,其他常委：
party leader,http://ldzl.people.com.cn/dfzlk/front/personPage18628.htm,张利明,广东,其他常委：
party leader,http://ldzl.people.com.cn/dfzlk/front/personPage18794.htm,傅华,广东,其他常委：
admin leader,http://ldzl.people.com.cn/dfzlk/front/personPage6361.htm,林少春,广东,"
            
	      		副 省 长 ： 
	      		
            	
	      	"
admin leader,http://ldzl.people.com.cn/dfzlk/front/personPage6360.htm,许瑞生,广东,"
            
	      		副 省 长 ： 
	      		
            	
	      	"
admin leader,http://ldzl.people.com.cn/dfzlk/front/personPage6362.htm,李春生,广东,"
            
	      		副 省 长 ： 
	      		
            	
	      	"
admin leader,http://ldzl.people.com.cn/dfzlk/front/personPage16846.htm,黄宁生,广东,"
            
	      		副 省 长 ： 
	      		
            	
	      	"
admin leader,http://ldzl.people.com.cn/dfzlk/front/personPage18678.htm,叶贞琴,广东,"
            
	      		副 省 长 ： 
	      		
            	
	      	"
admin leader,http://ldzl.people.com.cn/dfzlk/front/personPage4541.htm,陈良贤,广东,"
            
	      		副 省 长 ： 
	      		
            	
	      	"
admin leader,http://ldzl.people.com.cn/dfzlk/front/personPage8631.htm,欧阳卫民,广东,"
            
	      		副 省 长 ： 
	      		
            	
	      	"
admin leader,http://ldzl.people.com.cn/dfzlk/front/personPage18735.htm,余艳红,广东,"
            
	      		副 省 长 ： 
	      		
            	
	      	"
district leader,http://ldzl.people.com.cn/dfzlk/front/personPage5043.htm,任学锋,广东,书记
district leader,http://ldzl.people.com.cn/dfzlk/front/personPage6333.htm,王伟中,广东,书记
district leader,http://ldzl.people.com.cn/dfzlk/front/personPage8541.htm,郭永航,广东,书记
district leader,http://ldzl.people.com.cn/dfzlk/front/personPage15834.htm,方利旭,广东,书记
district leader,http://ldzl.people.com.cn/dfzlk/front/personPage16526.htm,莫高义,广东,书记
district leader,http://ldzl.people.com.cn/dfzlk/front/personPage5036.htm,鲁毅,广东,书记
district leader,http://ldzl.people.com.cn/dfzlk/front/personPage15986.htm,林应武,广东,书记
district leader,http://ldzl.people.com.cn/dfzlk/front/personPage4513.htm,郑人豪,广东,书记
district leader,http://ldzl.people.com.cn/dfzlk/front/personPage4523.htm,李红军,广东,书记
district leader,http://ldzl.people.com.cn/dfzlk/front/personPage12218.htm,赖泽华,广东,书记
district leader,http://ldzl.people.com.cn/dfzlk/front/personPage4516.htm,李贻伟,广东,书记
district leader,http://ldzl.people.com.cn/dfzlk/front/personPage4529.htm,谭君铁,广东,书记
district leader,http://ldzl.people.com.cn/dfzlk/front/personPage7105.htm,石奇珠,广东,书记
district leader,http://ldzl.people.com.cn/dfzlk/front/personPage7127.htm,丁红都,广东,书记
district leader,http://ldzl.people.com.cn/dfzlk/front/personPage15568.htm,陈小山,广东,书记
district leader,http://ldzl.people.com.cn/dfzlk/front/personPage4525.htm,郭锋,广东,书记
district leader,http://ldzl.people.com.cn/dfzlk/front/personPage5138.htm,梁维东,广东,书记
district leader,http://ldzl.people.com.cn/dfzlk/front/personPage15840.htm,陈旭东,广东,书记
district leader,http://ldzl.people.com.cn/dfzlk/front/personPage8146.htm,刘小涛,广东,书记
district leader,http://ldzl.people.com.cn/dfzlk/front/personPage11030.htm,李水华,广东,书记
district leader,http://ldzl.people.com.cn/dfzlk/front/personPage18842.htm,黄汉标,广东,书记
district leader,http://ldzl.people.com.cn/dfzlk/front/personPage4530.htm,温国辉,广东,市（区、州）长行署专员
district leader,http://ldzl.people.com.cn/dfzlk/front/personPage16009.htm,陈如桂,广东,市（区、州）长行署专员
district leader,http://ldzl.people.com.cn/dfzlk/front/personPage7040.htm,姚奕生,广东,市（区、州）长行署专员
district leader,http://ldzl.people.com.cn/dfzlk/front/personPage16888.htm,郑剑戈,广东,市（区、州）长行署专员
district leader,http://ldzl.people.com.cn/dfzlk/front/personPage16766.htm,殷焕明,广东,市（区、州）长行署专员
district leader,http://ldzl.people.com.cn/dfzlk/front/personPage15606.htm,朱伟,广东,市（区、州）长行署专员
district leader,http://ldzl.people.com.cn/dfzlk/front/personPage16765.htm,刘毅,广东,市（区、州）长行署专员
district leader,http://ldzl.people.com.cn/dfzlk/front/personPage9242.htm,姜建军,广东,市（区、州）长行署专员
district leader,http://ldzl.people.com.cn/dfzlk/front/personPage16628.htm,许志晖,广东,市（区、州）长行署专员
district leader,http://ldzl.people.com.cn/dfzlk/front/personPage16886.htm,范中杰,广东,市（区、州）长行署专员
district leader,http://ldzl.people.com.cn/dfzlk/front/personPage18821.htm,刘吉,广东,市（区、州）长行署专员
district leader,http://ldzl.people.com.cn/dfzlk/front/personPage18797.htm,陈敏,广东,市（区、州）长行署专员
district leader,http://ldzl.people.com.cn/dfzlk/front/personPage9233.htm,杨绪松,广东,市（区、州）长行署专员
district leader,http://ldzl.people.com.cn/dfzlk/front/personPage16756.htm,叶梅芬,广东,市（区、州）长行署专员
district leader,http://ldzl.people.com.cn/dfzlk/front/personPage5431.htm,温湛滨,广东,市（区、州）长行署专员
district leader,http://ldzl.people.com.cn/dfzlk/front/personPage5143.htm,黄喜忠,广东,市（区、州）长行署专员
district leader,http://ldzl.people.com.cn/dfzlk/front/personPage15093.htm,肖亚非,广东,市（区、州）长行署专员
district leader,http://ldzl.people.com.cn/dfzlk/front/personPage15584.htm,焦兰生,广东,市（区、州）长行署专员
district leader,http://ldzl.people.com.cn/dfzlk/front/personPage15752.htm,殷昭举,广东,市（区、州）长行署专员
district leader,http://ldzl.people.com.cn/dfzlk/front/personPage7117.htm,叶牛平,广东,市（区、州）长行署专员
district leader,http://ldzl.people.com.cn/dfzlk/front/personPage15619.htm,王胜,广东,市（区、州）长行署专员
top four,http://ldzl.people.com.cn/dfzlk/front/personPage4921.htm,鹿心社,广西,党委书记
top four,http://ldzl.people.com.cn/dfzlk/front/personPage4939.htm,彭清华,广西,区人大主任
top four,http://ldzl.people.com.cn/dfzlk/front/personPage4940.htm,陈武,广西,区政府主席
top four,http://ldzl.people.com.cn/dfzlk/front/personPage6376.htm,蓝天立,广西,区政协主席
party leader,http://ldzl.people.com.cn/dfzlk/front/personPage4921.htm,鹿心社,广西,书 　 记 ：
party leader,http://ldzl.people.com.cn/dfzlk/front/personPage4940.htm,陈武,广西,副 书 记 ：
party leader,http://ldzl.people.com.cn/dfzlk/front/personPage16799.htm,孙大伟,广西,副 书 记 ：
party leader,http://ldzl.people.com.cn/dfzlk/front/personPage6372.htm,范晓莉,广西,其他常委：
party leader,http://ldzl.people.com.cn/dfzlk/front/personPage6427.htm,秦如培,广西,其他常委：
party leader,http://ldzl.people.com.cn/dfzlk/front/personPage4556.htm,王小东,广西,其他常委：
party leader,http://ldzl.people.com.cn/dfzlk/front/personPage12960.htm,房灵敏,广西,其他常委：
party leader,http://ldzl.people.com.cn/dfzlk/front/personPage4562.htm,王可,广西,其他常委：
party leader,http://ldzl.people.com.cn/dfzlk/front/personPage4570.htm,黄世勇,广西,其他常委：
party leader,http://ldzl.people.com.cn/dfzlk/front/personPage18627.htm,姜英宇,广西,其他常委：
party leader,http://ldzl.people.com.cn/dfzlk/front/personPage18784.htm,徐绍川,广西,其他常委：
party leader,http://ldzl.people.com.cn/dfzlk/front/personPage16467.htm,黄伟京,广西,其他常委：
admin leader,http://ldzl.people.com.cn/dfzlk/front/personPage6427.htm,秦如培,广西,"
            
	      		副 主 席 ： 
	      		
            	
	      	"
admin leader,http://ldzl.people.com.cn/dfzlk/front/personPage18736.htm,李彬,广西,"
            
	      		副 主 席 ： 
	      		
            	
	      	"
admin leader,http://ldzl.people.com.cn/dfzlk/front/personPage6143.htm,方春明,广西,"
            
	      		副 主 席 ： 
	      		
            	
	      	"
admin leader,http://ldzl.people.com.cn/dfzlk/front/personPage15046.htm,胡焯,广西,"
            
	      		副 主 席 ： 
	      		
            	
	      	"
admin leader,http://ldzl.people.com.cn/dfzlk/front/personPage16852.htm,丁向群,广西,"
            
	      		副 主 席 ： 
	      		
            	
	      	"
admin leader,http://ldzl.people.com.cn/dfzlk/front/personPage18677.htm,费志荣,广西,"
            
	      		副 主 席 ： 
	      		
            	
	      	"
admin leader,http://ldzl.people.com.cn/dfzlk/front/personPage4553.htm,黄俊华,广西,"
            
	      		副 主 席 ： 
	      		
            	
	      	"
district leader,http://ldzl.people.com.cn/dfzlk/front/personPage4556.htm,王小东,广西,书记
district leader,http://ldzl.people.com.cn/dfzlk/front/personPage4550.htm,郑俊康,广西,书记
district leader,http://ldzl.people.com.cn/dfzlk/front/personPage4552.htm,赵乐秦,广西,书记
district leader,http://ldzl.people.com.cn/dfzlk/front/personPage18737.htm,全桂寿,广西,书记
district leader,http://ldzl.people.com.cn/dfzlk/front/personPage16254.htm,王乃学,广西,书记
district leader,http://ldzl.people.com.cn/dfzlk/front/personPage16042.htm,李延强,广西,书记
district leader,http://ldzl.people.com.cn/dfzlk/front/personPage16634.htm,王革冰,广西,书记
district leader,http://ldzl.people.com.cn/dfzlk/front/personPage4561.htm,李新元,广西,书记
district leader,http://ldzl.people.com.cn/dfzlk/front/personPage16005.htm,黄海昆,广西,书记
district leader,http://ldzl.people.com.cn/dfzlk/front/personPage4566.htm,彭晓春,广西,书记
district leader,http://ldzl.people.com.cn/dfzlk/front/personPage5005.htm,李宏庆,广西,书记
district leader,http://ldzl.people.com.cn/dfzlk/front/personPage4571.htm,何辛幸,广西,书记
district leader,http://ldzl.people.com.cn/dfzlk/front/personPage15646.htm,农生文,广西,书记
district leader,http://ldzl.people.com.cn/dfzlk/front/personPage15515.htm,刘有明,广西,书记
district leader,http://ldzl.people.com.cn/dfzlk/front/personPage4549.htm,周红波,广西,市（区、州）长行署专员
district leader,http://ldzl.people.com.cn/dfzlk/front/personPage15403.htm,吴炜,广西,市（区、州）长行署专员
district leader,http://ldzl.people.com.cn/dfzlk/front/personPage18584.htm,秦春成,广西,市（区、州）长行署专员
district leader,http://ldzl.people.com.cn/dfzlk/front/personPage18642.htm,李杰云,广西,市（区、州）长行署专员
district leader,http://ldzl.people.com.cn/dfzlk/front/personPage18765.htm,蔡锦军,广西,市（区、州）长行署专员
district leader,http://ldzl.people.com.cn/dfzlk/front/personPage18583.htm,班忠柏,广西,市（区、州）长行署专员
district leader,http://ldzl.people.com.cn/dfzlk/front/personPage18771.htm,谭丕创,广西,市（区、州）长行署专员
district leader,http://ldzl.people.com.cn/dfzlk/front/personPage15408.htm,农融,广西,市（区、州）长行署专员
district leader,http://ldzl.people.com.cn/dfzlk/front/personPage18669.htm,韦韬,广西,市（区、州）长行署专员
district leader,http://ldzl.people.com.cn/dfzlk/front/personPage4567.htm,周异决,广西,市（区、州）长行署专员
district leader,http://ldzl.people.com.cn/dfzlk/front/personPage16409.htm,林冠,广西,市（区、州）长行署专员
district leader,http://ldzl.people.com.cn/dfzlk/front/personPage15409.htm,唐云舒,广西,市（区、州）长行署专员
district leader,http://ldzl.people.com.cn/dfzlk/front/personPage15474.htm,雷应敏,广西,市（区、州）长行署专员
district leader,http://ldzl.people.com.cn/dfzlk/front/personPage18671.htm,何良军,广西,市（区、州）长行署专员
top four,http://ldzl.people.com.cn/dfzlk/front/personPage11962.htm,刘赐贵,海南,省委书记
top four,http://ldzl.people.com.cn/dfzlk/front/personPage11962.htm,刘赐贵,海南,省人大主任
top four,http://ldzl.people.com.cn/dfzlk/front/personPage4243.htm,沈晓明,海南,省长
top four,http://ldzl.people.com.cn/dfzlk/front/personPage6537.htm,毛万春,海南,省政协主席
party leader,http://ldzl.people.com.cn/dfzlk/front/personPage11962.htm,刘赐贵,海南,书 　 记 ：
party leader,http://ldzl.people.com.cn/dfzlk/front/personPage4243.htm,沈晓明,海南,副 书 记 ：
party leader,http://ldzl.people.com.cn/dfzlk/front/personPage6422.htm,李军,海南,副 书 记 ：
party leader,http://ldzl.people.com.cn/dfzlk/front/personPage6383.htm,毛超峰,海南,其他常委：
party leader,http://ldzl.people.com.cn/dfzlk/front/personPage6461.htm,王瑞连,海南,其他常委：
party leader,http://ldzl.people.com.cn/dfzlk/front/personPage5052.htm,张琦,海南,其他常委：
party leader,http://ldzl.people.com.cn/dfzlk/front/personPage12746.htm,胡光辉,海南,其他常委：
party leader,http://ldzl.people.com.cn/dfzlk/front/personPage12239.htm,蓝佛安,海南,其他常委：
party leader,http://ldzl.people.com.cn/dfzlk/front/personPage4560.htm,肖莺子,海南,其他常委：
party leader,http://ldzl.people.com.cn/dfzlk/front/personPage4580.htm,肖杰,海南,其他常委：
party leader,http://ldzl.people.com.cn/dfzlk/front/personPage5576.htm,严朝君,海南,其他常委：
party leader,http://ldzl.people.com.cn/dfzlk/front/personPage18624.htm,陈守民,海南,其他常委：
admin leader,http://ldzl.people.com.cn/dfzlk/front/personPage6383.htm,毛超峰,海南,"
            
	      		副 省 长 ： 
	      		
            	
	      	"
admin leader,http://ldzl.people.com.cn/dfzlk/front/personPage6387.htm,王路,海南,"
            
	      		副 省 长 ： 
	      		
            	
	      	"
admin leader,http://ldzl.people.com.cn/dfzlk/front/personPage18609.htm,刘平治,海南,"
            
	      		副 省 长 ： 
	      		
            	
	      	"
admin leader,http://ldzl.people.com.cn/dfzlk/front/personPage12197.htm,刘星泰,海南,"
            
	      		副 省 长 ： 
	      		
            	
	      	"
admin leader,http://ldzl.people.com.cn/dfzlk/front/personPage18679.htm,彭金辉,海南,"
            
	      		副 省 长 ： 
	      		
            	
	      	"
admin leader,http://ldzl.people.com.cn/dfzlk/front/personPage4721.htm,范华平,海南,"
            
	      		副 省 长 ： 
	      		
            	
	      	"
admin leader,http://ldzl.people.com.cn/dfzlk/front/personPage18738.htm,苻彩香,海南,"
            
	      		副 省 长 ： 
	      		
            	
	      	"
district leader,http://ldzl.people.com.cn/dfzlk/front/personPage5052.htm,张琦,海南,书记
district leader,http://ldzl.people.com.cn/dfzlk/front/personPage5576.htm,严朝君,海南,书记
district leader,http://ldzl.people.com.cn/dfzlk/front/personPage18744.htm,张军,海南,书记
district leader,http://ldzl.people.com.cn/dfzlk/front/personPage18617.htm,袁光平,海南,书记
district leader,http://ldzl.people.com.cn/dfzlk/front/personPage18746.htm,丁晖,海南,市（区、州）长行署专员
district leader,http://ldzl.people.com.cn/dfzlk/front/personPage16783.htm,阿东,海南,市（区、州）长行署专员
district leader,http://ldzl.people.com.cn/dfzlk/front/personPage.htm,空缺,海南,市（区、州）长行署专员
district leader,http://ldzl.people.com.cn/dfzlk/front/personPage16531.htm,朱洪武,海南,市（区、州）长行署专员
top four,http://ldzl.people.com.cn/dfzlk/front/personPage4953.htm,陈敏尔,重庆,市委书记
top four,http://ldzl.people.com.cn/dfzlk/front/personPage4946.htm,张轩,重庆,市人大主任
top four,http://ldzl.people.com.cn/dfzlk/front/personPage4445.htm,唐良智,重庆,市长
